producto_codigo,producto_codigo_ministerio,producto_nombre,tippro_nombre,producto_fechacreacion,natcar_nombre,usuario_nombre
1902,1370,DIMETILCINC,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1903,1372,"FIBRAS DE ORIGEN  ANIMAL O FIBRAS DE ORIGEN VEGETAL QUEMADAS, HZMEDAS O MOJADAS",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1904,1373,"FIBRAS O TEJIDOS DE ORIGEN ANIMAL O VEGETAL O SINTITICOS, N.E.P., IMPREGNADOS DE ACEITE",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1905,1374,HARINA DE PESCADO (DESECHOS DE PESCADO) NO ESTABILIZADA,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1906,1376,SXIDO DE HIERRO AGOTADO O HIERRO ESPONJOSO AGOTADO PROCEDENTES DE LA PURIFICACISN DEL GAS DE HULLA,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1907,1378,CATALIZADOR DE METAL HUMEDECIDO CON UN EXCESO VISIBLE DE LMQUIDO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1908,203,"PAPEL TRATADO CON ACEITES NO SATURADOS, INCOMPLETAMENTE SECO (INCLUSO EL PAPEL CARBSN)",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1909,1380,PENTABORANO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1910,1381,"FSSFORO BLANCO O AMARILLO, SECO O BAJO AGUA O EN SOLUCISN",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1911,1382,SULFURO POTASICO ANHIDRO O SULFURO POTASICO CON MENOS DEL 30% DE AGUA DE CRISTALIZACISN,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1912,1383,"METAL PIROFSRICO, N.E.P., O ALEACISN PIROFSRICA, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1913,1384,DITIONITO SSDICO (HIDROSULFITO SSDICO),MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1914,1385,SULFURO SSDICO ANHIDRO O SULFURO SSDICO CON MENOS DEL 30% DE AGUA DE CRISTALIZACISN,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1915,1386,"TORTA OLEAGINOSA CON MAS DEL 1,5% DE ACEITE Y UN MAXIMO DEL 11% DE HUMEDAD",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1916,1387,"DESECHOS DE LANA, HZMEDOS",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1917,1389,"METALES ALCALINOS, AMALGAMA LMQUIDA DE,",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1918,1390,AMIDAS DE METALES ALCALINOS,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1919,1391,"METALES ALCALINOS, DISPERSISN DE, O METALES ALCALINOTIRREOS, DISPERSISN DE",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1920,1392,"METALES ALCALINOTIRREOS, AMALGAMA LMQUIDA DE",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1921,1393,"METALES ALCALINOTIRREOS, ALEACISN DE, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1922,1394,CARBURO ALUMMNICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1923,1395,ALUMINIOFERROSILICIO EN POLVO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1924,1396,"ALUMINIO EN POLVO, NO RECUBIERTO",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1925,1397,FOSFURO ALUMMNICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1926,1398,"ALUMINIOSILICIO EN POLVO, NO RECUBIERTO",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1927,1400,BARIO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1928,1401,CALCIO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1929,1402,CARBURO CALCICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1930,1639,"CIANAMIDA CALCICA CON MAS DEL 0,1% DE CARBURO DE CALCIO",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1931,1404,HIDRURO CALCICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1932,1405,SILICIURO CALCICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1933,1407,CESIO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1934,1408,FERROSILICIO CON EL 30% O MAS PERO MENOS DEL 90% DE SILICIO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1935,1409,"HIDRUROS METALICOS QUE REACCIONAN CON EL AGUA, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1936,1410,HIDRURO DE LITIO Y ALUMINIO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1937,1411,HIDRURO ITEREO DE LITIO Y ALUMINIO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1938,1413,BOROHIDRURO DE LITIO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1939,1414,HIDRURO DE LITIO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1940,1415,LITIO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1941,1417,LITIOSILICIO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1942,1418,MAGNESIO EN POLVO O ALEACIONES DE MAGNESIO EN POLVO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1943,1419,FOSFURO DE MAGNESIO Y ALUMINIO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1944,1420,"POTASIO METALICO, ALEACIONES LMQUIDAS DE",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1945,1421,"METALES ALCALINOS, ALEACISN LMQUIDA DE, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1946,1422,"POTASIO Y SODIO, ALEACIONES LMQUIDAS DE",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1947,1423,RUBIDIO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1948,1426,BOROHIDRURO SSDICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1949,1427,HIDRURO SSDICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1950,1428,SODIO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1951,1431,METILATO SSDICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1952,1432,FOSFURO SSDICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1953,1433,FOSFUROS ESTANNICOS,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1954,1435,"CINC, CENIZAS DE",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1955,1436,CINC EN POLVO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1956,1437,HIDRURO DE CIRCONIO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1957,1438,NITRATO ALUMMNICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1958,1439,DICROMATO AMSNICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1959,1442,PERCLORATO AMSNICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1960,1444,PERSULFATO AMSNICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1961,1445,"CLORATO DE BARIO, SSLIDO",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1962,1446,NITRATO DE BARIO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1963,1447,"PERCLORATO DE BARIO, SSLIDO",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1964,1448,PERMANGANATO DE BARIO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1965,1449,PERSXIDO DE BARIO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1966,1450,"BROMATOS INORGANICOS, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1967,1451,NITRATO DE CESIO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1968,1452,CLORATO CALCICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1969,1453,CLORITO CALCICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1970,1454,NITRATO CALCICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1971,1455,PERCLORATO CALCICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1972,1456,PERMANGANATO CALCICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1973,1457,PERSXIDO CALCICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1974,1458,"CLORATO Y BORATO, MEZCLA DE",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1975,2827,"CLORATO Y CLORURO DE MAGNESIO, MEZCLA SSLIDA DE",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1976,1461,"CLORATOS INORGANICOS, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1977,1462,"CLORITOS INORGANICOS, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1978,1463,TRISXIDO DE CROMO ANHIDRO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1979,1465,NITRATO DE DIDIMIO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1980,1466,NITRATO FIRRICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1981,1467,NITRATO DE GUANIDINA,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1982,1469,NITRATO DE PLOMO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1983,1470,"PERCLORATO DE PLOMO, SSLIDO",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1984,1471,"HIPOCLORITO DE LITIO, SECO, O MEZCLA DE HIPOCLORITO DE LITIO",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1985,1472,PERSXIDO DE LITIO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1986,1473,BROMATO DE MAGNESIO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1987,1474,NITRATO DE MAGNESIO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1988,1475,PERCLORATO DE MAGNESIO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1989,1476,PERSXIDO DE MAGNESIO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1990,1477,"NITRATOS INORGANICOS, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1991,1479,"SSLIDO COMBURENTE, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1992,1481,"PERCLORATOS INORGANICOS, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1993,1482,"PERMANGANATOS INORGANICOS, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1994,1483,"PERSXIDOS INORGANICOS, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1995,1484,BROMATO POTASICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1996,1485,CLORATO POTASICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1997,1486,NITRATO POTASICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1998,1487,MEZCLA DE NITRATO POTASICO Y NITRITO SSDICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
1999,1488,NITRITO POTASICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2000,1489,PERCLORATO POTASICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2001,1490,PERMANGANATO POTASICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2002,1491,PERSXIDO POTASICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2003,1492,PERSULFATO POTASICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2004,1493,NITRATO DE PLATA,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2005,1494,BROMATO SSDICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2006,1495,CLORATO SSDICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2007,1496,CLORITO SSDICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2008,1498,NITRATO SSDICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2009,1499,MEZCLA DE NITRATO SSDICO Y NITRATO POTASICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2010,1500,NITRITO SSDICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2011,1502,PERCLORATO SSDICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2012,1503,PERMANGANATO SSDICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2013,1504,PERSXIDO SSDICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2014,1505,PERSULFATO SSDICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2015,1506,CLORATO DE ESTRONCIO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2016,1507,NITRATO DE ESTRONCIO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2017,1508,PERCLORATO DE ESTRONCIO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2018,1509,PERSXIDO DE ESTRONCIO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2019,1510,TETRANITROMETANO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2020,1511,UREA-AGUA OXIGENADA,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2021,1512,NITRITO DE CINC Y AMONIO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2022,1513,CLORATO DE CINC,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2023,1514,NITRATO DE CINC,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2024,1515,PERMANGANATO DE CINC,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2025,1516,PERSXIDO DE CINC,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2026,1517,"PICRAMATO DE CIRCONIO HUMIDIFICADO CON UN MMNIMO DEL 20%, EN MASA, DE AGUA",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2027,1541,"CIANHIDRINA DE LA ACETONA, ESTABILIZADA",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2028,1544,"ALCALOIDES SSLIDOS, N.E.P., O SALES DE ALCALOIDES, SSLIDAS, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2029,1545,ISOTIOCIANATO DE ALILO ESTABILIZADO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2030,1546,ARSENIATO AMSNICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2031,1547,ANILINA,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2032,1548,CLORHIDRATO DE ANILINA,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2033,1549,"ANTIMONIO, COMPUESTO INORGANICO SSLIDO DE, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2034,1550,LACTATO DE ANTIMONIO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2035,1551,TARTRATO DE ANTIMONIO Y POTASIO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2036,1553,ACIDO ARSINICO LMQUIDO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2037,1554,ACIDO ARSINICO SSLIDO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2038,1555,BROMURO DE ARSINICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2039,1556,"ARSINICO, COMPUESTO LMQUIDO DE, N.E.P., INORGANICO, EN PARTICULAR ARSENIATOS, N.E.P., ARSENITOS, N.E.P., SULFUROS DE ARSINICO, N.E.P., Y COMPUESTO ORGANICO DE ARSINICO, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2040,1557,"ARSINICO, COMPUESTO SSLIDO DE, N.E.P., INORGANICO, EN PARTICULAR ARSENIATOS N.E.P., ARSENITOS N.E.P., SULFUROS DE ARSINICO N.E.P. Y COMPUESTO ORGANICO DE ARSINICO N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2041,1558,ARSINICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2042,1559,PENTSXIDO DE ARSINICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2043,1560,TRICLORURO DE ARSINICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2044,1561,TRISXIDO DE ARSINICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2045,1562,POLVO ARSENICAL,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2046,1564,"BARIO, COMPUESTO DE, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2047,1565,CIANURO BARICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2048,1566,"BERILIO, COMPUESTO DE, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2049,1567,BERILIO EN POLVO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2050,1569,BROMOACETONA,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2051,1570,BRUCINA,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2052,1571,"AZIDA DE BARIO HUMIDIFICADA CON UN MMNIMO DEL 50%, EN MASA, DE AGUA",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2053,1572,ACIDO CACODMLICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2054,1573,ARSENIATO CALCICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2055,1574,"MEZCLAS DE ARSENIATO CALCICO Y ARSENITO CALCICO, SSLIDAS",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2056,1575,CIANURO CALCICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2057,1577,CLORODINITROBENCENOS LMQUIDOS,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2058,1578,CLORONITROBENCENOS SSLIDOS,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2059,1579,"CLORHIDRATO DE 4-CLORO-O-TOLUIDINA, SSLIDO",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2060,1580,CLOROPICRINA,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2061,1581,MEZCLA DE CLOROPICRINA Y BROMURO DE METILO CON MAS DEL 2% DE CLOROPICRINA,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2062,1582,MEZCLA DE CLOROPICRINA Y CLORURO DE METILO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2063,1583,"MEZCLA DE CLOROPICRINA, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2064,1585,ACETOARSENITO DE COBRE,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2065,1586,ARSENITO DE COBRE,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2066,1587,CIANURO DE COBRE,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2067,1588,"CIANUROS INORGANICOS, SSLIDOS, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2068,1589,CLORURO DE CIANSGENO ESTABILIZADO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2069,1590,DICLOROANILINAS LMQUIDAS,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2070,1591,O-DICLOROBENCENO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2071,1593,DICLOROMETANO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2072,1594,SULFATO DE DIETILO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2073,1595,SULFATO DE DIMETILO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2074,1596,DINITROANILINAS,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2075,1597,DINITROBENCENOS LMQUIDOS,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2076,1598,DINITRO-O-CRESOL,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2077,1599,DINITROFENOL EN SOLUCISN,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2078,1600,DINITROTOLUENOS FUNDIDOS,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2079,1601,"DESINFECTANTE SSLIDO, TSXICO, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2080,1602,"COLORANTE LMQUIDO, TSXICO, N.E.P. O MATERIA INTERMEDIA PARA COLORANTES, LMQUIDA, TSXICA, N.E.P.",MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2081,1603,BROMOACETATO DE ETILO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2082,1604,ETILENDIAMINA,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2083,1605,DIBROMURO DE ETILENO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2084,1606,ARSENIATO FIRRICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2085,1607,ARSENITO FIRRICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2086,1608,ARSENIATO FERROSO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2087,1611,TETRAFOSFATO DE HEXAETILO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2088,1612,MEZCLA DE TETRAFOSFATO DE HEXAETILO Y GAS COMPRIMIDO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2089,1613,ACIDO CIANHMDRICO EN SOLUCISN ACUOSA (CIANURO DE HIDRSGENO EN SOLUCISN ACUOSA) CON NO MAS DEL 20% DE CIANURO DE HIDRSGENO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2090,1614,CIANURO DE HIDRSGENO ESTABILIZADO CON MENOS DEL 3% DE AGUA Y ABSORBIDO EN UNA MATERIA POROSA INERTE,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2091,1616,ACETATO DE PLOMO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2092,1617,ARSENIATOS DE PLOMO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2093,1618,ARSENITOS DE PLOMO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2094,1620,CIANURO DE PLOMO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2095,1621,PZRPURA DE LONDRES,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2096,1622,ARSENIATO MAGNISICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2097,1623,ARSENIATO MERCZRICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2098,1624,CLORURO MERCZRICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2099,1625,NITRATO MERCZRICO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2100,1626,CIANURO DE MERCURIO Y POTASIO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2101,1627,NITRATO MERCURIOSO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2102,1629,ACETATO DE MERCURIO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2103,7487,CLORURO DE MERCURIO Y AMONIO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
2104,1631,BENZOATO DE MERCURIO,MERCANCIAS VARIAS,2010-05-25,PELIGROSA,ADMINISTRADOR
